id,url_id,user_id,event_type,timestamp,details
805,805,29,created,2025-04-16 10:19:28,"{""short_code"":""rurXw4"",""original_url"":""https://relay.cloud/calm/beacon/805""}"
806,806,1,created,2026-01-29 15:21:23,"{""short_code"":""69K0oD"",""original_url"":""https://opswise.net/urban/quartz/806""}"
807,807,243,created,2025-05-14 16:52:31,"{""short_code"":""QFJ7V0"",""original_url"":""https://relay.cloud/young/uplink/807""}"
808,808,39,created,2025-08-28 14:47:47,"{""short_code"":""MAKUns"",""original_url"":""https://acme.dev/cobalt/kernel/808""}"
809,809,89,created,2025-03-31 06:44:21,"{""short_code"":""tqnUlN"",""original_url"":""https://relay.cloud/cobalt/harvest/809""}"
810,810,124,created,2025-11-24 05:18:32,"{""short_code"":""pIzMA3"",""original_url"":""https://acme.dev/forest/uplink/810""}"
811,811,246,created,2025-05-17 15:43:16,"{""short_code"":""F9N7Vk"",""original_url"":""https://example.com/ember/anchor/811""}"
812,812,76,created,2025-05-19 22:17:26,"{""short_code"":""IZgaUJ"",""original_url"":""https://example.com/brisk/anchor/812""}"
813,813,162,created,2025-06-28 14:23:30,"{""short_code"":""NFjzVJ"",""original_url"":""https://relay.cloud/gold/canyon/813""}"
814,814,333,created,2025-05-11 04:21:07,"{""short_code"":""tq0SLN"",""original_url"":""https://example.com/clear/garden/814""}"
815,815,116,created,2025-02-17 13:14:18,"{""short_code"":""wSjQ2M"",""original_url"":""https://example.com/calm/uplink/815""}"
816,816,163,created,2025-12-12 10:24:40,"{""short_code"":""Z7RQkJ"",""original_url"":""https://relay.cloud/amber/delta/816""}"
817,817,236,created,2025-10-28 14:23:03,"{""short_code"":""Fbbsfo"",""original_url"":""https://relay.cloud/mellow/kernel/817""}"
818,818,145,created,2025-03-11 23:54:55,"{""short_code"":""CdSuuw"",""original_url"":""https://opswise.net/brisk/yard/818""}"
819,819,276,created,2025-12-21 23:32:40,"{""short_code"":""JaIaxK"",""original_url"":""https://acme.dev/lively/kernel/819""}"
820,820,230,created,2025-12-07 18:21:06,"{""short_code"":""3gAhJK"",""original_url"":""https://acme.dev/opal/orbit/820""}"
821,821,119,created,2025-02-05 01:22:44,"{""short_code"":""eRZqVF"",""original_url"":""https://seeded.app/gold/network/821""}"
822,822,183,created,2025-01-13 08:18:06,"{""short_code"":""ZDV9Qb"",""original_url"":""https://relay.cloud/quiet/anchor/822""}"
823,823,290,created,2025-09-22 21:58:55,"{""short_code"":""HcEvbJ"",""original_url"":""https://opswise.net/gold/valley/823""}"
824,824,240,created,2025-10-13 23:24:57,"{""short_code"":""7FgqLz"",""original_url"":""https://opswise.net/opal/uplink/824""}"
825,825,188,created,2025-04-11 11:41:22,"{""short_code"":""wROmEk"",""original_url"":""https://seeded.app/jade/pioneer/825""}"
826,826,239,created,2025-07-25 02:36:26,"{""short_code"":""flbo9F"",""original_url"":""https://hackstack.io/warm/valley/826""}"
827,827,102,created,2025-03-19 23:15:53,"{""short_code"":""yAiMx7"",""original_url"":""https://hackstack.io/silver/zenith/827""}"
828,828,288,created,2025-01-17 09:56:29,"{""short_code"":""nKq6Ke"",""original_url"":""https://example.com/ivory/zenith/828""}"
829,829,357,created,2025-09-18 09:13:38,"{""short_code"":""DQJY8J"",""original_url"":""https://relay.cloud/gold/quartz/829""}"
830,830,209,created,2025-09-17 14:27:08,"{""short_code"":""zR615N"",""original_url"":""https://relay.cloud/jade/journey/830""}"
831,831,140,created,2025-04-12 15:13:06,"{""short_code"":""yz6ez6"",""original_url"":""https://seeded.app/urban/uplink/831""}"
832,832,127,created,2025-01-01 03:44:15,"{""short_code"":""vftQHw"",""original_url"":""https://acme.dev/vivid/meadow/832""}"
833,833,9,created,2025-07-08 17:40:39,"{""short_code"":""IRm5VE"",""original_url"":""https://example.com/dawn/beacon/833""}"
834,834,8,created,2025-08-07 11:57:57,"{""short_code"":""hSRhVo"",""original_url"":""https://relay.cloud/silver/trail/834""}"
835,835,191,created,2025-01-06 17:25:37,"{""short_code"":""RDLjlg"",""original_url"":""https://seeded.app/clear/meadow/835""}"
836,836,392,created,2025-12-02 17:37:35,"{""short_code"":""Ww4fmY"",""original_url"":""https://hackstack.io/navy/orbit/836""}"
837,837,49,created,2025-07-30 07:43:43,"{""short_code"":""IhbLjZ"",""original_url"":""https://opswise.net/ember/lagoon/837""}"
838,838,101,created,2025-11-09 19:08:12,"{""short_code"":""xUjJXq"",""original_url"":""https://hackstack.io/silver/garden/838""}"
839,839,372,created,2025-03-09 19:07:59,"{""short_code"":""FWy2Nv"",""original_url"":""https://acme.dev/vivid/island/839""}"
840,840,3,created,2025-09-05 19:43:57,"{""short_code"":""iQsIGJ"",""original_url"":""https://acme.dev/silver/yard/840""}"
841,841,163,created,2026-02-05 01:18:32,"{""short_code"":""TcajrR"",""original_url"":""https://acme.dev/keen/lagoon/841""}"
842,842,382,created,2026-01-07 15:45:06,"{""short_code"":""mQPlF3"",""original_url"":""https://seeded.app/amber/signal/842""}"
843,843,38,created,2025-04-22 02:27:54,"{""short_code"":""B39GIn"",""original_url"":""https://hackstack.io/urban/trail/843""}"
844,844,236,created,2025-03-05 10:35:45,"{""short_code"":""59R2iM"",""original_url"":""https://opswise.net/lively/lagoon/844""}"
845,845,197,created,2025-11-24 12:09:59,"{""short_code"":""No0KLA"",""original_url"":""https://seeded.app/opal/lagoon/845""}"
846,846,10,created,2025-07-27 03:44:02,"{""short_code"":""d0MWE1"",""original_url"":""https://opswise.net/navy/kernel/846""}"
847,847,76,created,2026-01-16 06:27:26,"{""short_code"":""P9kBOw"",""original_url"":""https://hackstack.io/young/trail/847""}"
848,848,319,created,2025-09-30 23:00:04,"{""short_code"":""tUMvtu"",""original_url"":""https://hackstack.io/dawn/kernel/848""}"
849,849,178,created,2025-05-29 05:19:23,"{""short_code"":""7LOYt7"",""original_url"":""https://hackstack.io/ember/harvest/849""}"
850,850,318,created,2026-01-29 15:26:19,"{""short_code"":""b3Q69z"",""original_url"":""https://acme.dev/rapid/orbit/850""}"
851,851,113,created,2025-04-28 09:10:22,"{""short_code"":""4qdHbt"",""original_url"":""https://opswise.net/proud/uplink/851""}"
852,852,13,created,2026-01-05 05:25:50,"{""short_code"":""9LA5UT"",""original_url"":""https://relay.cloud/tidy/island/852""}"
853,853,192,created,2025-02-14 23:06:57,"{""short_code"":""rOcaYj"",""original_url"":""https://relay.cloud/jade/zenith/853""}"
854,854,26,created,2025-12-30 17:10:36,"{""short_code"":""5leorE"",""original_url"":""https://relay.cloud/lively/anchor/854""}"
855,855,320,created,2025-06-18 02:33:59,"{""short_code"":""3NrNDu"",""original_url"":""https://acme.dev/ember/harvest/855""}"
856,856,148,created,2025-12-26 21:09:30,"{""short_code"":""50pbK9"",""original_url"":""https://hackstack.io/brisk/orbit/856""}"
857,857,186,created,2025-09-10 01:56:35,"{""short_code"":""3QvNHb"",""original_url"":""https://hackstack.io/forest/valley/857""}"
858,858,13,created,2025-03-16 08:13:23,"{""short_code"":""ljCnP6"",""original_url"":""https://seeded.app/navy/orbit/858""}"
859,859,90,created,2025-03-02 16:23:46,"{""short_code"":""724ZZY"",""original_url"":""https://acme.dev/dawn/beacon/859""}"
860,860,238,created,2025-09-09 05:56:27,"{""short_code"":""HDTpRu"",""original_url"":""https://hackstack.io/young/yard/860""}"
861,861,302,created,2025-02-27 06:06:23,"{""short_code"":""JhsOfk"",""original_url"":""https://hackstack.io/opal/pioneer/861""}"
862,862,143,created,2025-02-08 19:29:26,"{""short_code"":""xAISIo"",""original_url"":""https://acme.dev/young/kernel/862""}"
863,863,355,created,2025-05-06 22:09:50,"{""short_code"":""dTqVHL"",""original_url"":""https://relay.cloud/silver/valley/863""}"
864,864,178,created,2025-09-30 00:15:11,"{""short_code"":""xB2DS7"",""original_url"":""https://seeded.app/silver/river/864""}"
865,865,361,created,2025-02-08 02:21:04,"{""short_code"":""Yg2W6y"",""original_url"":""https://relay.cloud/cobalt/garden/865""}"
866,866,275,created,2025-07-19 12:40:08,"{""short_code"":""tcKEwq"",""original_url"":""https://example.com/harbor/signal/866""}"
867,867,244,created,2025-08-20 13:56:33,"{""short_code"":""ASFSx0"",""original_url"":""https://opswise.net/urban/anchor/867""}"
868,868,105,created,2025-05-27 14:21:22,"{""short_code"":""Nj6XUf"",""original_url"":""https://opswise.net/calm/uplink/868""}"
869,869,346,created,2025-12-11 18:35:15,"{""short_code"":""lcVlxM"",""original_url"":""https://relay.cloud/quiet/anchor/869""}"
870,870,255,created,2025-12-19 12:47:47,"{""short_code"":""CQDZHE"",""original_url"":""https://opswise.net/amber/network/870""}"
871,871,109,created,2025-08-10 21:43:54,"{""short_code"":""bDLDUL"",""original_url"":""https://seeded.app/tidy/river/871""}"
872,872,77,created,2025-11-19 18:24:39,"{""short_code"":""Jg0vN3"",""original_url"":""https://opswise.net/calm/journey/872""}"
873,873,6,created,2025-10-20 23:52:50,"{""short_code"":""anNltV"",""original_url"":""https://seeded.app/warm/canyon/873""}"
874,874,345,created,2026-01-31 21:43:25,"{""short_code"":""f9Ypf6"",""original_url"":""https://hackstack.io/dawn/valley/874""}"
875,875,103,created,2025-06-02 21:15:45,"{""short_code"":""B9Pp6J"",""original_url"":""https://seeded.app/lively/anchor/875""}"
876,876,196,created,2025-04-21 15:53:23,"{""short_code"":""UbGVqz"",""original_url"":""https://example.com/warm/orbit/876""}"
877,877,211,created,2025-04-27 23:22:18,"{""short_code"":""nwoIRJ"",""original_url"":""https://hackstack.io/ember/orbit/877""}"
878,878,318,created,2025-01-24 00:22:29,"{""short_code"":""oCwas0"",""original_url"":""https://seeded.app/clear/window/878""}"
879,879,396,created,2025-05-27 14:10:20,"{""short_code"":""ntyeAd"",""original_url"":""https://hackstack.io/brisk/island/879""}"
880,880,117,created,2025-09-20 05:44:35,"{""short_code"":""pz5VaI"",""original_url"":""https://acme.dev/lively/island/880""}"
881,881,359,created,2025-02-16 01:06:15,"{""short_code"":""VpHWtV"",""original_url"":""https://hackstack.io/keen/quartz/881""}"
882,882,7,created,2025-05-25 19:12:15,"{""short_code"":""hieeOr"",""original_url"":""https://relay.cloud/mellow/trail/882""}"
883,883,203,created,2025-03-17 19:24:54,"{""short_code"":""jXCBI1"",""original_url"":""https://hackstack.io/rapid/quartz/883""}"
884,884,320,created,2025-04-11 07:10:35,"{""short_code"":""lhKXjI"",""original_url"":""https://seeded.app/jade/network/884""}"
885,885,271,created,2025-01-18 16:14:27,"{""short_code"":""8lXbmY"",""original_url"":""https://hackstack.io/jade/quartz/885""}"
886,886,94,created,2025-10-12 17:58:12,"{""short_code"":""wAeD2n"",""original_url"":""https://seeded.app/cobalt/trail/886""}"
887,887,270,created,2025-01-16 13:05:48,"{""short_code"":""a6SeT3"",""original_url"":""https://seeded.app/mellow/lagoon/887""}"
888,888,334,created,2025-04-15 18:50:16,"{""short_code"":""JRH7us"",""original_url"":""https://seeded.app/mellow/orbit/888""}"
889,889,188,created,2026-01-06 19:06:26,"{""short_code"":""8vsgLx"",""original_url"":""https://seeded.app/mellow/valley/889""}"
890,890,242,created,2025-09-20 16:46:21,"{""short_code"":""71xID6"",""original_url"":""https://example.com/tidy/quartz/890""}"
891,891,15,created,2025-03-29 21:45:55,"{""short_code"":""QKDehV"",""original_url"":""https://example.com/tidy/signal/891""}"
892,892,74,created,2025-10-04 11:21:10,"{""short_code"":""fVIigW"",""original_url"":""https://example.com/proud/valley/892""}"
893,893,28,created,2025-06-19 07:07:28,"{""short_code"":""vdJx3v"",""original_url"":""https://seeded.app/calm/zenith/893""}"
894,894,232,created,2025-12-29 13:33:13,"{""short_code"":""X4rOpe"",""original_url"":""https://acme.dev/rapid/yard/894""}"
895,895,169,created,2026-01-08 17:17:24,"{""short_code"":""KJC0Ty"",""original_url"":""https://acme.dev/tidy/journey/895""}"
896,896,227,created,2025-10-31 02:34:29,"{""short_code"":""TwWypi"",""original_url"":""https://hackstack.io/young/network/896""}"
897,897,100,created,2025-10-28 21:42:01,"{""short_code"":""E9QYBx"",""original_url"":""https://hackstack.io/proud/anchor/897""}"
898,898,109,created,2025-06-16 10:51:07,"{""short_code"":""u96Sw4"",""original_url"":""https://seeded.app/quiet/pioneer/898""}"
899,899,157,created,2025-02-09 16:56:39,"{""short_code"":""MXMWOu"",""original_url"":""https://opswise.net/rapid/garden/899""}"
900,900,105,created,2025-12-23 16:20:23,"{""short_code"":""hYfhVa"",""original_url"":""https://relay.cloud/proud/lagoon/900""}"
901,901,125,created,2025-07-16 09:12:06,"{""short_code"":""YCEqm9"",""original_url"":""https://acme.dev/proud/uplink/901""}"
902,902,301,created,2026-01-09 20:54:10,"{""short_code"":""wrjppm"",""original_url"":""https://hackstack.io/keen/harvest/902""}"
903,903,384,created,2025-09-09 09:51:21,"{""short_code"":""86mshc"",""original_url"":""https://acme.dev/brisk/harvest/903""}"
904,904,246,created,2026-01-04 11:57:42,"{""short_code"":""CBowcy"",""original_url"":""https://opswise.net/calm/lagoon/904""}"
905,905,195,created,2025-08-23 05:47:52,"{""short_code"":""RU9347"",""original_url"":""https://hackstack.io/harbor/delta/905""}"
906,906,372,created,2026-01-20 18:56:55,"{""short_code"":""R07yk9"",""original_url"":""https://hackstack.io/mellow/trail/906""}"
907,907,323,created,2025-07-10 07:21:23,"{""short_code"":""yFTA7r"",""original_url"":""https://hackstack.io/gold/uplink/907""}"
908,908,19,created,2025-11-07 17:13:59,"{""short_code"":""5o2l5i"",""original_url"":""https://relay.cloud/harbor/yard/908""}"
909,909,60,created,2025-10-02 00:48:49,"{""short_code"":""OIprZ1"",""original_url"":""https://acme.dev/young/river/909""}"
910,910,12,created,2025-02-03 05:27:24,"{""short_code"":""CH3pZg"",""original_url"":""https://acme.dev/proud/lagoon/910""}"
911,911,1,created,2025-07-31 11:49:44,"{""short_code"":""3zLUbC"",""original_url"":""https://seeded.app/gold/yard/911""}"
912,912,27,created,2025-11-04 11:22:05,"{""short_code"":""WOi3ga"",""original_url"":""https://relay.cloud/clear/canyon/912""}"
913,913,134,created,2025-07-23 17:04:48,"{""short_code"":""4OSea6"",""original_url"":""https://acme.dev/young/signal/913""}"
914,914,18,created,2025-08-12 16:28:22,"{""short_code"":""2rJgfJ"",""original_url"":""https://relay.cloud/lively/harvest/914""}"
915,915,222,created,2025-04-22 06:56:34,"{""short_code"":""m1hUGL"",""original_url"":""https://hackstack.io/keen/zenith/915""}"
916,916,156,created,2026-01-05 06:19:25,"{""short_code"":""aVYBis"",""original_url"":""https://example.com/rapid/engine/916""}"
917,917,255,created,2025-06-14 09:23:06,"{""short_code"":""XxAdvK"",""original_url"":""https://seeded.app/keen/trail/917""}"
918,918,194,created,2025-05-01 05:36:34,"{""short_code"":""5ky8K3"",""original_url"":""https://seeded.app/warm/meadow/918""}"
919,919,368,created,2025-07-18 19:45:24,"{""short_code"":""g1pwjG"",""original_url"":""https://seeded.app/forest/lagoon/919""}"
920,920,182,created,2025-07-09 22:10:06,"{""short_code"":""nBpM61"",""original_url"":""https://seeded.app/lively/island/920""}"
921,921,137,created,2025-05-20 02:11:24,"{""short_code"":""41C48R"",""original_url"":""https://hackstack.io/mellow/network/921""}"
922,922,370,created,2025-01-25 03:32:54,"{""short_code"":""4zp27a"",""original_url"":""https://example.com/brisk/engine/922""}"
923,923,30,created,2025-08-28 04:02:45,"{""short_code"":""Jp4RMW"",""original_url"":""https://hackstack.io/proud/window/923""}"
924,924,261,created,2025-12-03 18:22:41,"{""short_code"":""oZUMGQ"",""original_url"":""https://hackstack.io/jade/yard/924""}"
925,925,94,created,2025-08-01 21:27:38,"{""short_code"":""U37K5p"",""original_url"":""https://acme.dev/navy/kernel/925""}"
926,926,75,created,2025-03-22 15:04:02,"{""short_code"":""Djr02k"",""original_url"":""https://seeded.app/lively/yard/926""}"
927,927,180,created,2025-05-27 21:11:46,"{""short_code"":""Qz1gqm"",""original_url"":""https://opswise.net/ember/lagoon/927""}"
928,928,303,created,2026-01-20 04:13:49,"{""short_code"":""vluEiN"",""original_url"":""https://seeded.app/proud/beacon/928""}"
929,929,126,created,2025-01-23 10:54:36,"{""short_code"":""fi4IzI"",""original_url"":""https://relay.cloud/calm/valley/929""}"
930,930,376,created,2025-11-20 09:49:44,"{""short_code"":""t1I2OC"",""original_url"":""https://hackstack.io/clear/field/930""}"
931,931,270,created,2025-01-15 11:12:39,"{""short_code"":""IrE4p2"",""original_url"":""https://relay.cloud/young/valley/931""}"
932,932,69,created,2025-04-01 18:55:19,"{""short_code"":""aAWba0"",""original_url"":""https://seeded.app/ember/network/932""}"
933,933,84,created,2025-02-18 15:08:01,"{""short_code"":""drLDhQ"",""original_url"":""https://opswise.net/young/canyon/933""}"
934,934,311,created,2025-05-12 22:29:37,"{""short_code"":""1Q0OXE"",""original_url"":""https://opswise.net/silver/zenith/934""}"
935,935,65,created,2025-12-17 06:09:16,"{""short_code"":""qc7XkF"",""original_url"":""https://example.com/amber/island/935""}"
936,936,307,created,2025-12-03 02:46:49,"{""short_code"":""8IBpFl"",""original_url"":""https://opswise.net/harbor/field/936""}"
937,937,400,created,2025-01-25 12:42:25,"{""short_code"":""6fSZMD"",""original_url"":""https://hackstack.io/forest/field/937""}"
938,938,164,created,2025-11-17 11:31:00,"{""short_code"":""dzhmL0"",""original_url"":""https://example.com/lively/network/938""}"
939,939,157,created,2025-11-16 10:17:38,"{""short_code"":""jFvb3Z"",""original_url"":""https://relay.cloud/calm/valley/939""}"
940,940,78,created,2025-01-08 01:27:43,"{""short_code"":""6FP8er"",""original_url"":""https://seeded.app/clear/signal/940""}"
941,941,92,created,2025-02-04 02:08:19,"{""short_code"":""MTtGZJ"",""original_url"":""https://example.com/urban/valley/941""}"
942,942,171,created,2025-02-12 17:12:17,"{""short_code"":""JEz7RS"",""original_url"":""https://acme.dev/warm/lagoon/942""}"
